Year,JerseyNum,Name,Position,Height,Weight,Major,Class,HomeTownHighSchool
2006,2,Damian Fante,OF,5-10,,,Sr.,"Thousand Oaks, CA / Thousand Oaks HS"
2006,3,Matt Lawson,OF,6-1,,,Sr.,"Yorba Linda, CA / Esperanza HS"
2006,4,David Gomez,OF,5-8,,,Sr.,"Orange, CA / Mater Dei HS"
2006,6,Jonathan Erickson,IF,6-0,,,Jr.,"Tustin, CA / Foothill HS"
2006,8,David Morehead,C/1B,5-10,,,Jr.,"San Diego, CA / Rancho Bernardo HS"
2006,9,Dusty Destler,2B,5-10,,,Sr.,"Woodland Hills, CA / El Camino Real HS"
2006,11,John Roth,2B,6-0,,,Jr.,"Coto de Caza, CA / Santa Margarita HS"
2006,15,Josh Tanner,2B/SS,5-9,,,Fr.,"El Dorado Hills, CA / Ponderosa HS"
2006,16,Evan McDonald,RHP,6-0,,,Sr.,"Petaluma, CA / Petaluma HS"
2006,18,Garrett Imeson,2B,5-9,,,Fr.,"Stockton, CA / Lincoln HS"
2006,22,Byron Grubman,RHP,5-10,,,Sr.,"North Hollywood, CA / Cleveland HS"
2006,23,T.C. Geach,RHP,6-0,,,Sr.,"San Clemente, CA / St. Margaret's HS"
2006,24,Bryan Silverman,C/OF,6-2,,,Jr.,"Sunnyvale, CA / Homestead HS"
2006,25,Derek Barham,RHP,6-4,,,Fr.,"Fresno, CA / Bullard HS"
2006,26,Todd Gimenez,LHP,6-0,,,Jr.,"Gilroy, CA / Gilroy HS"
2006,27,Michael Kearney,RHP,6-4,,,Jr.,"San Marcos, CA / San Marcos HS"
2006,28,Tim Mort,2B,6-0,,,Fr.,"Santa Clara, CA / Santa Clara HS"
2006,30,Trevor Decker,RHP,6-2,,,Fr.,"Palo Cedro, CA / Foothill HS"
2006,33,Brendan Kruse,UT,6-1,,,Sr.,"Sonora, CA / Sonora HS"
2006,34,Jose Navarro,LHP,6-0,,,Sr.,"San Diego, CA / Mt. Carmel HS"
2006,44,Matt Cantele,UT,6-0,,,Fr.,"Los Altos Hills, CA / Saint Francis HS"
2007,2,Josh Tanner,2B/SS,5-10,175,,So.,"El Dorado Hills, CA / Ponderosa HS"
2007,3,Jonathan Erickson,SS/3B,6-1,180,,Sr.,"Tustin, CA / Foothill HS"
2007,4,Matt Lawson,OF,6-1,195,,Sr.,"Yorba Linda, CA / Esperanza HS"
2007,5,Tony Bonelli,SS,5-8,160,,Jr.,"Calabasas, CA / "
2007,8,David Morehead,C,5-10,190,,Sr.,"San Diego, CA / Rancho Bernardo HS"
2007,9,Tim Mort,RHP/OF,5-11,185,,So.,"Santa Clara, CA / Santa Clara HS"
2007,10,Vance Albitz,SS/OF,5-8,150,,Fr.,"Torrance, CA / South Torrance HS"
2007,11,John Roth,2B/OF,6-0,185,,Sr.,"Coto de Caza, CA / Santa Margarita HS"
2007,18,Garrett Imeson,IF,5-10,180,,So.,"Stockton, CA / Lincoln HS"
2007,19,Chris Franco,1B/3B,6-4,185,,Jr.,"Chatsworth, CA / "
2007,20,Buck Wright,OF,5-11,180,,Jr.,"Los Gatos, CA / "
2007,23,Nick Rodieck,RHP,6-2,180,,Jr.,"San DIego, CA / "
2007,24,Bryan Silverman,C/OF,6-2,210,,Sr.,"Sunnyvale, CA / Homestead HS"
2007,25,Derek Barham,1B/3B,6-4,225,,So.,"Fresno, CA / Bullard HS"
2007,26,Todd Gimenez,LHP,6-0,190,,Sr.,"Gilroy, CA / Gilroy HS"
2007,27,Michael Kearney,RHP,6-4,210,,Sr.,"San Marcos, CA / San Marcos HS"
2007,30,Trevor Decker,RHP,6-1,180,,So.,"Palo Cedro, CA / Foothill HS"
2007,34,James Ferguson,OF,6-2,180,,Jr.,"Santa Rosa, CA / "
2007,38,Kyle Saul,3B/OF,5-10,175,,Fr.,"Downey, CA / Warren HS"
2007,39,Daniel Simmons,RHP,6-6,220,,Fr.,"Encino, CA / Chatsworth HS"
2007,41,Tim Strombel,RHP,6-5,220,,Jr.,"Santa Clara, CA / "
2007,43,Kirby St. John,RHP,6-1,185,,Fr.,"Santa Cruz, CA / Soquel HS"
2007,44,Matt Cantele,1B/OF,6-0,195,,So.,"Los Altos Hills, CA / Saint Francis HS"
2007,45,Eric Abraham,RHP/IF,6-0,190,,Fr.,"Las Vegas, NV / Bonanza HS"
2008,2,Josh Tanner,2B/SS,5-10,,,Jr.,"El Dorado Hills, CA / Ponderosa HS"
2008,4,Michael Benton,C,6-0,,,Fr.,"Elk Grove, CA / Franklin HS"
2008,5,Tony Bonelli,SS,5-8,,,Sr.,"Calabasas, CA / "
2008,6,Justin Bono,SS/3B,5-10,,,Jr.,"Yorba Linda, CA / "
2008,8,Evan Kehoe,C/1B/3B,6-1,,,Fr.,"San Diego, CA / Mira Mesa HS"
2008,9,Tim Mort,RHP/OF,5-11,,,Jr.,"Santa Clara, CA / Santa Clara HS"
2008,10,Vance Albitz,SS,5-8,,,So.,"Torrance, CA / South Torrance HS"
2008,15,Evan Domanic,OF,6-0,,,Jr.,"Santa Ana, CA / "
2008,18,Garrett Imeson,2B,5-10,,,Jr.,"Stockton, CA / Lincoln HS"
2008,19,Chris Franco,1B/3B,6-4,,,Sr.,"Chatsworth, CA / "
2008,20,Buck Wright,OF,5-11,,,Sr.,"Los Gatos, CA / "
2008,22,Kirby St. John,RHP,6-1,,,So.,"Santa Cruz, CA / Soquel HS"
2008,23,Nick Rodieck,RHP,6-2,,,Sr.,"San DIego, CA / "
2008,24,Eric Abraham,RHP,6-0,,,So.,"Las Vegas, NV / Bonanza HS"
2008,25,Derek Barham,RHP,6-4,,,Jr.,"Fresno, CA / Bullard HS"
2008,27,Tim Strombel,RHP,6-5,,,Sr.,"Santa Clara, CA / "
2008,29,Ryan Matusek,C,5-10,,,So.,"Stockton, CA / Lincoln HS"
2008,30,Trevor Decker,RHP,6-1,,,Jr.,"Palo Cedro, CA / Foothill HS"
2008,33,Kyle Saul,OF,5-10,,,R-Fr.,"Downey, CA / Warren HS"
2008,34,James Ferguson,OF,6-2,,,Sr.,"Santa Rosa, CA / "
2008,35,Guido Knudson,RHP,6-1,,,Fr.,"Bonita, CA / Bonita Vista HS"
2008,36,Ryland MacFadyen,RHP,6-4,,,Jr.,"Oakland , CA / "
2008,37,Michael Scharbarth,OF/C,6-0,,,Fr.,"Carlsbad, CA / La Costa Canyon HS"
2008,38,Keith Noe,RHP,5-11,,,Sr.,"Vista, CA / "
2008,39,Daniel Simmons,RHP,6-6,,,So.,"Encino, CA / Chatsworth HS"
2008,41,Tim Shibuya,SS/RHP,5-11,,,Fr.,"Jackson, WY / Jackson Hole HS"
2008,43,Matt Rossman,RHP,6-5,,,R-So.,"La Verne, CA / "
2008,44,Matt Cantele,1B,6-1,,,Jr.,"Los Altos Hills, CA / Saint Francis HS"
2008,45,Nick Burke,OF,5-10,,,Jr.,"Carlsbad , CA / La Costa Canyon HS"
2008,RS,Brandon Gregorich,1B/3B,6-2,,,Jr.,"Oakley, CA / "
2008,RS,Bryan Knapp,1B,6-6,,,Fr.,"Yorba Linda, CA / Mater Dei HS"
2008,RS,Rance Leslie,1B/3B,5-11,,,Fr.,"San Bernardino, CA / Redlands East Valley HS"
2008,RS,Brad Procopio,RHP,5-11,,,Fr.,"San Diego, CA / Montgomery HS"
2008,RS,Sam Stanwyck,LHP,6-3,,,Fr.,"Oakland, CA / Castro Valley HS"
2009,2,Josh Tanner,2B/SS,5-10,,,Sr.,"El Dorado Hills, CA / Ponderosa HS"
2009,3,Nick Burke,OF,5-10,,,Sr.,"Carlsbad , CA / La Costa Canyon HS"
2009,4,Michael Benton,C,6-0,,,So.,"Elk Grove, CA / Franklin HS"
2009,5,Chris Fung,OF,6-0,,,Jr.,"Santa Ana, CA / "
2009,6,Gino Fata,2B/SS,5-11,,,Jr.,"San Jose, CA / "
2009,8,Evan Kehoe,C/1B/3B,6-1,,,So.,"San Diego, CA / Mira Mesa HS"
2009,9,Tim Mort,RHP/OF,5-11,,,Sr.,"Santa Clara, CA / Santa Clara HS"
2009,10,Vance Albitz,SS,5-8,,,Jr.,"Torrance, CA / South Torrance HS"
2009,11,Kyle Saul,OF,5-10,,,So.,"Downey, CA / Warren HS"
2009,12,Brandon Gregorich,3B/RHP,6-2,,,R-Jr.,"Oakley, CA / "
2009,15,Guido Knudson,RHP,6-1,,,So.,"Bonita, CA / Bonita Vista HS"
2009,16,Robert Sedin,OF,5-10,,,Jr.,"Sunnyvale, CA / Saint Francis HS"
2009,17,Ryan Matusek,C,5-10,,,Sr.,"Stockton, CA / Lincoln HS"
2009,18,Garrett Imeson,2B,5-10,,,Sr.,"Stockton, CA / Lincoln HS"
2009,22,Kirby St. John,RHP,6-1,,,Jr.,"Santa Cruz, CA / Soquel HS"
2009,24,Eric Abraham,RHP,6-0,,,Jr.,"Las Vegas, NV / Bonanza HS"
2009,25,Kellen Lee,C,6-0,,,Jr.,"Vista, CA / Rancho Buena Vista HS"
2009,26,Jeff Rauh,RHP,6-1,,,Fr.,"Lake Forest, CA / Laguna Hills HS"
2009,27,Bryan Knapp,1B,6-6,,,R-Fr.,"Yorba Linda, CA / Mater Dei HS"
2009,29,Justin Robles,C,5-10,,,Jr.,"Torrance, CA / "
2009,30,Trevor Decker,RHP,6-1,,,Sr.,"Palo Cedro, CA / Foothill HS"
2009,31,Matt Rossman,RHP,6-5,,,R-Jr.,"La Verne, CA / "
2009,32,Brad Procopio,RHP,5-11,,,R-Fr.,"San Diego, CA / Montgomery HS"
2009,33,Elias Tuma,RHP,6-2,,,Fr.,"Fremont, CA / American HS"
2009,34,Nick Geach,1B,6-0,,,Jr.,"San Clemente, CA / "
2009,36,Ryland MacFadyen,RHP,6-4,,,Sr.,"Oakland , CA / "
2009,37,Sean Greer,RHP,6-1,,,R-Jr.,"Riverside, CA / "
2009,39,Daniel Simmons,RHP,6-6,,,R-So.,"Encino, CA / Chatsworth HS"
2009,41,Tim Shibuya,RHP,5-11,,,So.,"Jackson, WY / Jackson Hole HS"
2009,43,Devin Powers-Davis,1B,6-1,,,Jr.,"Dana Point, CA / "
2009,44,Matt Cantele,1B,6-1,,,Sr.,"Los Altos Hills, CA / Saint Francis HS"
2009,45,Jason Ayers,OF,6-0,,,Fr.,"Vacaville, CA / Vandon HS"
2009,RS,Evan Domanic,OF,6-0,,,Sr.,"Santa Ana, CA / "
2009,RS,Eric McKnight,1B,6-2,,,Fr.,"Santee, CA / West Hills HS"
2009,RS,Eric Neafke,RHP,6-2,,,Jr.,"Torrance, CA / "
2010,2,Conor Coleman,3B,5-11,,,Jr.,"Diablo, CA / Monte Vista HS"
2010,3,Matt Hubbard,IF,6-1,,,Jr.,"San Diego, CA / Santa Fe Christian HS"
2010,4,Michael Benton,C,6-0,,,Jr.,"Elk Grove, CA / Franklin HS"
2010,5,Chris Fung,OF,6-0,,,Sr.,"Santa Ana, CA / "
2010,6,Aaron Bauman,OF,5-11,,,Jr.,"Mendocino, CA / Mendocino HS"
2010,8,Evan Kehoe,3B/OF,6-1,,,Jr.,"San Diego, CA / Mira Mesa HS"
2010,9,Grant Bauer,2B/SS,6-2,,,Jr.,"San Carlos, CA / Bellarmine College Prep"
2010,10,Vance Albitz,SS,5-8,,,Sr.,"Torrance, CA / South Torrance HS"
2010,11,Kyle Saul,OF,5-10,,,Jr.,"Downey, CA / Warren HS"
2010,12,Brandon Gregorich,1B,6-2,,,Sr.,"Oakley, CA / "
2010,15,Guido Knudson,RHP,6-1,,,Jr.,"Bonita, CA / Bonita Vista HS"
2010,16,Robert Sedin,OF,5-10,,,Sr.,"Sunnyvale, CA / Saint Francis HS"
2010,17,Chris Brookey,LHP,5-10,,,Jr.,"Encinitas, CA / La Costa Canyon HS"
2010,19,Eric McKnight,1B,6-3,,,R-Fr.,"Santee, CA / West Hills HS"
2010,20,Nick Hudson,RHP,6-1,,,Fr.,"Benicia, CA / De La Salle HS"
2010,22,Kirby St. John,RHP,6-1,,,Sr.,"Santa Cruz, CA / Soquel HS"
2010,24,Eric Abraham,RHP,6-0,,,R-Jr.,"Las Vegas, NV / Bonanza HS"
2010,25,Kellen Lee,C,6-0,,,Jr.,"Vista, CA / Rancho Buena Vista HS"
2010,26,Jeff Rauh,RHP,6-1,,,So.,"Lake Forest, CA / Laguna Hills HS"
2010,27,Bryan Knapp,1B/3B,6-6,,,So.,"Yorba Linda, CA / Mater Dei HS"
2010,29,Justin Robles,C,5-10,,,Sr.,"Torrance, CA / "
2010,30,Austin Hill,RHP,6-2,,,Fr.,"Westminster, CA / Marina HS"
2010,31,Matt Rossman,RHP,6-5,,,Sr.,"La Verne, CA / "
2010,32,Nick Hom,2B,5-10,,,Jr.,"Benicia, CA / De La Salle HS"
2010,33,Elias Tuma,RHP,6-2,,,So.,"Fremont, CA / American HS"
2010,34,Taylor Austin,LHP,6-3,,,Jr.,"Lakewood, CA / Mayfair HS"
2010,35,Nick La Face,C,5-10,,,Fr.,"North Hollywood, CA / Notre Dame HS"
2010,36,Blake Tagmyer,2B,5-10,,,Jr.,"Centennial, CO / Grandview HS"
2010,37,Sean Greer,RHP,6-1,,,Sr.,"Riverside, CA / "
2010,38,Danny Susdorf,OF,5-11,,,R-Fr.,"Newhall, CA / Hart HS"
2010,39,Daniel Simmons,RHP,6-6,,,Jr.,"Encino, CA / Chatsworth HS"
2010,41,Tim Shibuya,RHP,5-11,,,Jr.,"Jackson, WY / Jackson Hole HS"
2010,45,Richard Kilbury,LHP,6-2,,,Fr.,"Monrovia, CA / Monrovia HS"
2010,RS,Dylan Barth,OF,5-10,,,Fr.,"Dallas, TX / Warren Travis White HS"
2010,RS,Spencer Frazier,2B/SS,5-8,,,Fr.,"Santa Cruz, CA / Soquel HS"
2010,RS,Scott Liske,OF,6-3,,,Fr.,"Simi Valley, CA / Royal HS"
2010,RS,Jonah Northrop,2B,5-11,,,Fr.,"Covina, CA / Charter Oak HS"
2010,RS,K.C. Rentfro,1B,5-11,,,Fr.,"Riverside, CA / Poly HS"
2011,2,Jonah Northrop,IF,5-11,,,R-Fr.,"Covina, CA / Charter Oak HS"
2011,3,Matt Hubbard,IF,6-1,,,Sr.,"San Diego, CA / Santa Fe Christian HS"
2011,4,Michael Benton,C,6-0,,,Sr.,"Elk Grove, CA / Franklin HS"
2011,5,Blake Tagmyer,IF,5-10,,,Sr.,"Centennial, CO / Grandview HS"
2011,6,Aaron Bauman,OF,5-11,,,Sr.,"Mendocino, CA / Mendocino HS"
2011,8,Evan Kehoe,IF/OF,6-1,,,Sr.,"San Diego, CA / Mira Mesa HS"
2011,9,Grant Bauer,IF,6-2,,,Sr.,"San Carlos, CA / Bellarmine College Prep"
2011,11,Kyle Saul,OF,5-10,,,Sr.,"Downey, CA / Warren HS"
2011,12,Justin Burns,RHP,6-2,,,Jr.,"Aptos, CA / Monte Vista Christian HS"
2011,15,Guido Knudson,RHP,6-1,,,Sr.,"Bonita, CA / Bonita Vista HS"
2011,16,Danny Susdorf,OF,5-11,,,So.,"Newhall, CA / Hart HS"
2011,17,K.C. Rentfro,IF,6-0,,,R-Fr.,"Riverside, CA / Poly HS"
2011,18,Scott Liske,OF,6-3,,,R-Fr.,"Simi Valley, CA / Royal HS"
2011,19,Gregg Ringold,OF,5-10,,,Jr.,"Los Altos Hills, CA / The Harker School"
2011,20,Nick Hudson,RHP,6-1,,,So.,"Benicia, CA / De La Salle HS"
2011,22,Dylan Barth,OF,5-9,,,R-Fr.,"Dallas, TX / Warren Travis White HS"
2011,24,Eric Abraham,RHP,6-0,,,Sr.,"Las Vegas, NV / Bonanza HS"
2011,25,Kellen Lee,C,6-0,,,Sr.,"Vista, CA / Rancho Buena Vista HS"
2011,26,Garrett Tuck,IF,6-1,,,Fr.,"Arcadia, CA / Arcadia HS"
2011,27,Jeff Rauh,RHP,6-1,,,Jr.,"Lake Forest, CA / Laguna Hills HS"
2011,29,Tony York,RHP,6-3,,,Jr.,"Escondido, CA / Escondido HS"
2011,30,Scott Zeman,IF/RHP,5-9,,,Fr.,"Ventura, CA / Buena HS"
2011,31,Nick La Face,C,5-10,,,R-Fr.,"North Hollywood, CA / Notre Dame HS"
2011,32,Nick Hom,IF,5-10,,,Sr.,"Benicia, CA / De La Salle HS"
2011,33,Elias Tuma,RHP,6-4,,,Jr.,"Fremont, CA / American HS"
2011,34,Taylor Austin,LHP,6-3,,,Sr.,"Lakewood, CA / Mayfair HS"
2011,35,Devin Garrett,RHP,6-2,,,Fr.,"San Diego, CA / Westview HS"
2011,36,Greg Selarz,RHP,5-11,,,Jr.,"Woodland Hills, CA / Calabasas HS"
2011,37,Justin Rahn,OF,6-4,,,R-Fr.,"Cupertino, CA / Monta Vista HS"
2011,38,AJ Wolfson,RHP,6-4,,,Fr.,"Laguna Hills, CA / Sage Hill School"
2011,39,Daniel Simmons,RHP,6-6,,,Sr.,"Encino, CA / Chatsworth HS"
2011,41,Tim Shibuya,RHP,6-1,,,Sr.,"Jackson, WY / Jackson Hole HS"
2011,44,Jack Heidelman,IF,6-4,,,Fr.,"Claremont, CA / Claremont HS"
2011,45,Richard Kilbury,LHP,6-1,,,So.,"Monrovia, CA / Monrovia HS"
2012,2,Jonah Northrop,IF,5-11,,,So.,"Covina, CA / Charter Oak HS"
2012,4,Ryan O'Malley,IF,6-0,,,Fr.,"San Jose, CA / Pioneer HS"
2012,5,Spencer Frazier,IF,5-7,,,So.,"Santa Cruz, CA / Soquel HS"
2012,6,Justin Burns,RHP,6-2,,,Sr.,"Aptos, CA / Monte Vista Christian HS"
2012,8,Justin Rahn,OF,6-4,,,So.,"Cupertino, CA / Monta Vista HS"
2012,9,Gregg Ringold,OF,5-10,,,Sr.,"Los Altos Hills, CA / The Harker School"
2012,11,Chad Rieser,LHP,6-0,,,Fr.,"Tustin, CA / Beckman HS"
2012,12,Greg Selarz,RHP,5-11,,,Sr.,"Woodland Hills, CA / Calabasas HS"
2012,16,Danny Susdorf,OF,5-11,,,Jr.,"Newhall, CA / Hart HS"
2012,17,Richard Seigel,OF/1B,6-4,,,Jr.,"Westchester, CA / El Segundo HS"
2012,18,Scott Liske,OF,6-3,,,So.,"Simi Valley, CA / Royal HS"
2012,20,Anthony Olivieri,RHP,6-0,,,Fr.,"Bonita, CA / Bonita Vista HS"
2012,21,James Mossholder,C/UT,5-11,,,Jr.,"Fairfield, CA / Armijo HS"
2012,22,Brett Levy,C/UT,5-10,,,Fr.,"Scotts Valley, CA / Scotts Valley HS"
2012,23,Ryan Goodbrand,RHP,6-0,,,Jr.,"Rancho Santa Margarita, CA / Tesoro HS"
2012,24,Devin Garrett,RHP,6-2,,,R-Fr.,"San Diego, CA / Westview HS"
2012,26,Garrett Tuck,IF,6-1,,,So.,"Arcadia, CA / Arcadia HS"
2012,27,Jeff Rauh,RHP,6-2,,,Sr.,"Lake Forest, CA / Laguna Hills HS"
2012,29,Tony York,RHP,6-3,,,Sr.,"Escondido, CA / Escondido HS"
2012,31,Nick La Face,C/UT,5-10,,,So.,"North Hollywood, CA / Notre Dame HS"
2012,32,Sean Rowan,RHP,6-1,,,So.,"Santa Ynez, CA / Santa Ynez HS"
2012,33,Elias Tuma,RHP,6-4,,,Sr.,"Fremont, CA / American HS"
2012,34,Trevor Scott,LHP/OF,6-1,,,Fr.,"Laguna Niguel, CA / Dana Hills HS"
2012,35,Dan Kolodin,RHP,6-2,,,Fr.,"Westlake Village, CA / Agoura HS"
2012,36,Brian Choi,C/UT,6-0,,,Fr.,"Laguna Niguel, CA / Dana Hills HS"
2012,43,Sam Michaels,IF,6-0,,,Jr.,"Irvine, CA / Woodbridge HS"
2012,44,Jack Heidelman,1B,6-4,,,So.,"Claremont, CA / Claremont HS"
2012,45,Richard Kilbury,LHP,6-1,,,Jr.,"Monrovia, CA / Monrovia HS"
2012,,Mitch Kehlet,RHP,6-1,,,Fr.,"Los Altos, CA / Los Altos HS"
2012,,Jesse Lang,OF,5-11,,,Fr.,"Loomis, CA / Del Oro HS"
2012,,Blake Lepire,IF,6-2,,,Fr.,"Vista, CA / Vista HS"
2012,,Danny Recio,C,5-11,,,Jr.,"Anaheim, CA / Loara HS"
2012,,Corbin Wirta,UT,6-0,,,Fr.,"Corte Madera, CA / Redwood HS"
2012,,AJ Wolfson,RHP,6-4,,,R-Fr.,"Laguna Hills, CA / Sage Hill School"
2013,1,Troy Cruz,IF/RHP,5-7,,,Fr.,"Chula Vista, CA / Bonita Vista HS"
2013,2,Jonah Northrop,IF,5-11,,,Jr.,"Covina, CA / Charter Oak HS"
2013,4,Brian Choi,C/UT,6-0,,,So.,"Laguna Niguel, CA / Dana Hills HS"
2013,5,Spencer Frazier,IF,5-7,,,Jr.,"Santa Cruz, CA / Soquel HS"
2013,8,Justin Rahn,OF/LHP,6-4,,,Jr.,"Cupertino, CA / Monta Vista HS"
2013,9,Gradeigh Sanchez,OF,5-8,,,Fr.,"Mission Viejo, CA / Capistrano Valley HS"
2013,11,Chad Rieser,LHP,6-0,,,So.,"Tustin, CA / Beckman HS"
2013,12,Danny Recio,C/UT,5-11,,,Jr.,"Anaheim, CA / Loara HS"
2013,13,Andrew Hobson,IF,5-8,,,Fr.,"Dublin, CA / Dublin HS"
2013,14,Corbin Wirta,OF,6-0,,,Rs.,"Corte Madera, CA / Redwood HS"
2013,15,Scott Zeman,RHP,5-9,,,Jr.,"Ventura, CA / Buena HS"
2013,16,Danny Susdorf,OF,5-11,,,Sr.,"Newhall, CA / Hart HS"
2013,17,Richard Seigel,1B/OF,6-4,,,Sr.,"Westchester, CA / El Segundo HS"
2013,18,Scott Liske,OF,6-3,,,Jr.,"Simi Valley, CA / Royal HS"
2013,21,James Mossholder,OF,5-11,,,Sr.,"Fairfield, CA / Armijo HS"
2013,22,Brett Levy,C,5-11,,,So.,"Scotts Valley, CA / Scotts Valley HS"
2013,23,Ryan Goodbrand,RHP,6-0,,,Sr.,"Rancho Santa Margarita, CA / Tesoro HS"
2013,24,Devin Garrett,RHP,6-2,,,So.,"San Diego, CA / Westview HS"
2013,25,Adrian Orozco,RHP,6-0,,,Fr.,"Chula Vista, CA / Otay Ranch HS"
2013,26,Garrett Tuck,IF,6-1,,,Jr.,"Arcadia, CA / Arcadia HS"
2013,27,Dan Kolodin,RHP,6-2,,,So.,"Westlake Village, CA / Agoura HS"
2013,29,Dillon Moyer,IF,6-0,,,Jr.,"Bradenton, FL / The Pendleton School"
2013,31,Nick La Face,C/UT,5-10,,,Jr.,"North Hollywood, CA / Notre Dame HS"
2013,32,Sean Rowan,RHP,6-1,,,Jr.,"Santa Ynez, CA / Santa Ynez HS"
2013,33,Justin Donatella,RHP,6-5,,,Fr.,"Saugus, CA / Saugus HS"
2013,34,Trevor Scott,LHP,6-1,,,So.,"Laguna Niguel, CA / Dana Hills HS"
2013,40,Blake Fassler,RHP,6-1,,,Jr.,"Rocklin, CA / Rocklin HS"
2013,41,David Hart,RHP,6-0,,,Jr.,"Livermore, CA / Livermore HS"
2013,43,Sam Michaels,IF,6-0,,,Sr.,"Irvine, CA / Woodbridge HS"
2013,45,Richard Kilbury,LHP,6-1,,,Sr.,"Monrovia, CA / Monrovia HS"
2013,,Christian Carr,OF,6-2,,,Fr.,"Wilmette, IL / New Trier HS"
2013,,Austin Hensley,IF,6-1,,,Fr.,"San Diego, CA / Valhalla HS"
2013,,Andrew Hinkle,RHP,6-0,,,Fr.,"Carlsbad, CA / La Costa Canyon HS"
2013,,Brandon Shirley,OF,6-0,,,Fr.,"Compton, CA / Loyola HS"
2014,1,Troy Cruz,IF/RHP,5-8,,,So.,"Chula Vista, CA / Bonita Vista HS"
2014,2,Brandon Shirley,OF,6-0,,,R-Fr.,"Compton, CA / Loyola HS"
2014,4,Brian Choi,C,6-0,,,Jr.,"Laguna Niguel, CA / Dana Hills HS"
2014,5,Spencer Frazier,IF,5-8,,,Sr.,"Santa Cruz, CA / Soquel HS"
2014,8,Justin Rahn,OF/LHP,6-4,,,Sr.,"Cupertino, CA / Monta Vista HS"
2014,9,Gradeigh Sanchez,OF,5-8,,,So.,"Mission Viejo, CA / Capistrano Valley HS"
2014,11,Chad Rieser,LHP,6-0,,,Jr.,"Tustin, CA / Beckman HS"
2014,12,Christian Leung,OF,5-9,,,Fr.,"Alameda, CA / Encinal HS"
2014,13,Andrew Hobson,IF,5-9,,,So.,"Dublin, CA / Dublin HS"
2014,15,Scott Zeman,RHP,5-9,,,Sr.,"Ventura, CA / Buena HS"
2014,16,Jack Larsen,OF,6-1,,,Fr.,"Mission Viejo, CA / Capistrano Valley HS"
2014,17,Erik Lewis,IF,6-0,,,Jr.,"Upland, CA / Damien HS"
2014,18,Tyler Howsley,IF,5-11,,,Fr.,"Mission Viejo, CA / Capistrano Valley HS"
2014,22,Brett Levy,C,5-11,,,Jr.,"Scotts Valley, CA / Scotts Valley HS"
2014,23,John Erhardt,RHP,6-5,,,Fr.,"Huntington Beach, CA / Calvary Chapel HS"
2014,24,"Javier Carrillo, Jr.",RHP,5-9,,,Jr.,"San Francisco, CA / Freedom HS"
2014,25,Adrian Orozco,RHP,6-0,,,So.,"Chula Vista, CA / Otay Ranch HS"
2014,26,Garrett Tuck,IF,6-1,,,Sr.,"Arcadia, CA / Arcadia HS"
2014,27,Dan Kolodin,RHP,6-2,,,Jr.,"Westlake Village, CA / Agoura HS"
2014,29,Alon Leichman,RHP,5-9,,,Jr.,"Kibbutz Gezer, Israel / Givat Brenner Regional School"
2014,31,Nick La Face,C,5-10,,,Sr.,"North Hollywood, CA / Notre Dame HS"
2014,32,Eric Moersen,LHP,6-0,,,So.,"Thousand Oaks, CA / Oaks Christian School"
2014,33,Justin Donatella,RHP,6-6,,,So.,"Saugus, CA / Saugus HS"
2014,34,Trevor Scott,LHP,6-1,,,Jr.,"Laguna Niguel, CA / Dana Hills HS"
2014,35,Dean Friedberg,RHP,6-2,,,Jr.,"Trabuco Canyon, CA / Mission Viejo HS"
2014,40,Blake Fassler,RHP,6-1,,,Sr.,"Rocklin, CA / Rocklin HS"
2014,41,David Hart,RHP,6-0,,,Sr.,"Livermore, CA / Livermore HS"
2014,43,Michael Mann,1B/OF,6-0,,,Jr.,"Orinda, CA  / Miramonte HS"
2014,45,Austin Hensley,1B,6-1,,,R-Fr.,"San Diego, CA / Valhalla HS"
2014,,Steven Coe,C,6-0,,,Fr.,"Valley Center, CA / Valley Center HS"
2014,,Nathan D'Emilio,LHP,5-10,,,Fr.,"San Ramon, CA / California HS"
2014,,Justin Flatt,1B,6-1,,,Fr.,"Walnut Creek, CA / De La Salle HS"
2014,,Steven Garrett,RHP,6-2,,,Fr.,"Murrieta, CA / Vista Murrieta HS"
2014,,Jesse Lewis,OF,6-1,,,Fr.,"Alameda, CA / Alameda HS"
2014,,Gabe Simpson,1B/OF,6-3,,,Fr.,"Encinitas, CA  / Cathedral Catholic HS"
2014,,Tim White,OF,5-6,,,Fr.,"Stratford, CT / Frank Scott Bunnell HS"
2015,1,Troy Cruz,IF/RHP,5-9,,,Jr.,"Chula Vista, CA / Bonita Vista HS"
2015,2,Brandon Shirley,OF,6-0,,,R-So.,"Compton, CA / Loyola HS"
2015,4,Brian Choi,C,6-0,,,Sr.,"Laguna Niguel, CA / Dana Hills HS"
2015,5,Tim White,IF/OF,5-6,,,R-Fr.,"Stratford, CT / Frank Scott Bunnell HS"
2015,6,Shane Sudsbury,IF,6-0,,,Jr.,"Bakersfield, CA / Frontier HS"
2015,8,Zach Friedman,1B,6-4,,,Jr.,"Los Angeles, CA / Taft HS"
2015,9,Gradeigh Sanchez,OF,5-8,,,Jr.,"Mission Viejo, CA / Capistrano Valley HS"
2015,11,Chad Rieser,LHP,6-0,,,Sr.,"Tustin, CA / Beckman HS"
2015,12,Christian Leung,OF,5-9,,,So.,"Alameda, CA / Encinal HS"
